"ANO", 1045
"ANO", 1092
"ANO", 1137
"ANO", 1059
"ANO", 1046
"ANO", 1054
"ANO", 1086
"ANO", 1099
"ANO", 1067
"ANO", 1087
"ANO", 1134
"ANO", 1136
"ANO", 1064
"ANO", 1074
"ANO", 1080
"ANO", 1078
"ANO", 1057
"ANO", 1130
"ANO", 1071
"ANO", 1155
"ANO", 1077
"ANO", 1091
"ANO", 1088
"ANO", 1127
"ANO", 1096
"ANO", 1089
"ANO", 1078
"ANO", 1162
"ANO", 1115
"ANO", 1134
"ANO", 1118
"ANO", 1105
"ANO", 1162
"ANO", 1136
"ANO", 1146
"ANO", 1164
"ANO", 1169
"ANO", 1158
"ANO", 1147
"ANO", 1082
"ANO", 1178
"ANO", 1141
"ANO", 1146
"ANO", 1118
"ANO", 1124
"ANO", 1137
"ANO", 1181
"ANO", 1155
"ANO", 1119
"ANO", 1172
"ANO", 1153
"ANO", 1094
"ANO", 1190
"ANO", 1182
"ANO", 1188
"ANO", 1117
"ANO", 1129
"ANO", 1125
"ANO", 1122
"ANO", 1188
"ANO", 1199
"ANO", 1189
"ANO", 1123
"ANO", 1136
"ANO", 1158
"ANO", 1183
"ANO", 1186
"ANO", 1108
"ANO", 1161
"ANO", 1155
"ANO", 1183
"ANO", 1190
"ANO", 1150
"ANO", 1148
"ANO", 1120
"ANO", 1155
"ANO", 1178
"ANO", 1182
"ANO", 1118
"ANO", 1154
"ANO", 1205
"ANO", 1130
"ANO", 1208
"ANO", 1203
"ANO", 1201
"ANO", 1210
"ANO", 1209
"ANO", 1179
"ANO", 1180
"ANO", 1222
"ANO", 1209
"ANO", 1178
"ANO", 1169
"ANO", 1158
"ANO", 1189
"ANO", 1165
"ANO", 1219
"ANO", 1183
"ANO", 1190
"ANO", 1232
"ANO", 1139
"ANO", 1140
"ANO", 1217
"ANO", 1200
"ANO", 1241
"ANO", 1165
"ANO", 1238
"ANO", 1234
"ANO", 1182
"ANO", 1248
"ANO", 1170
"ANO", 1215
"ANO", 1165
"ANO", 1179
"ANO", 1253
"ANO", 1250
"ANO", 1182
"ANO", 1182
"ANO", 1213
"ANO", 1224
"ANO", 1217
"ANO", 1203
"ANO", 1191
"ANO", 1180
"ANO", 1251
"ANO", 1249
"ANO", 1195
"ANO", 1210
"ANO", 1178
"ANO", 1265
"ANO", 1189
"ANO", 1262
"ANO", 1252
"ANO", 1258
"ANO", 1209
"ANO", 1264
"ANO", 1245
"ANO", 1187
"ANO", 1276
"ANO", 1273
"ANO", 1234
"ANO", 1255
"ANO", 1226
"ANO", 1241
"ANO", 1258
"ANO", 1272
"ANO", 1223
"ANO", 1215
"ANO", 1246
"ANO", 1206
"ANO", 1255
"ANO", 1216
"ANO", 1231
"ANO", 1219
"ANO", 1227
"ANO", 1225
"ANO", 1203
"ANO", 1293
"ANO", 1204
"ANO", 1242
"ANO", 1283
"ANO", 1229
"ANO", 1214
"ANO", 1244
"ANO", 1284
"ANO", 1213
"ANO", 1222
"ANO", 1221
"ANO", 1207
"ANO", 1293
"ANO", 1278
"ANO", 1291
"ANO", 1298
"ANO", 1250
"ANO", 1286
"ANO", 1233
"ANO", 1261
"ANO", 1303
"ANO", 1220
"ANO", 1241
"ANO", 1290
"ANO", 1274
"ANO", 1239
"ANO", 1255
"ANO", 1318
"ANO", 1268
"ANO", 1256
"ANO", 1288
"ANO", 1320
"ANO", 1256
"ANO", 1310
"ANO", 1290
"ANO", 1304
"ANO", 1286
"ANO", 1256
"ANO", 1239
"ANO", 1285
"ANO", 1280
"ANO", 1278
"ANO", 1328
"ANO", 1259
"ANO", 1340
"ANO", 1336
"ANO", 1340
"ANO", 1317
"ANO", 1268
"ANO", 1339
"ANO", 1254
"ANO", 1282
"ANO", 1339
"ANO", 1339
"ANO", 1256
"ANO", 1266
"ANO", 1338
"ANO", 1279
"ANO", 1281
"ANO", 1284
"ANO", 1292
"ANO", 1302
"ANO", 1340
"ANO", 1302
"ANO", 1288
"ANO", 1292
"ANO", 1286
"ANO", 1285
"ANO", 1269
"ANO", 1352
"ANO", 1296
"ANO", 1288
"ANO", 1294
"ANO", 1326
"ANO", 1290
"ANO", 1299
"ANO", 1306
"ANO", 1335
"ANO", 1324
"ANO", 1319
"ANO", 1355
"ANO", 1332
"ANO", 1345
"ANO", 1321
"ANO", 1293
"ANO", 1375
"ANO", 1307
"ANO", 1294
"ANO", 1332
"ANO", 1331
"ANO", 1326
"ANO", 1372
"ANO", 1385
"ANO", 1360
"ANO", 1360
"ANO", 1296
"ANO", 1310
"ANO", 1354
"ANO", 1385
"ANO", 1393
"ANO", 1385
"ANO", 1368
"ANO", 1312
"ANO", 1353
"ANO", 1329
"ANO", 1303
"ANO", 1341
"ANO", 1305
"ANO", 1388
"ANO", 1312
"ANO", 1326
"ANO", 1307
"ANO", 1371
"ANO", 1318
"ANO", 1406
"ANO", 1366
"ANO", 1384
"ANO", 1387
"ANO", 1335
"ANO", 1386
"ANO", 1351
"ANO", 1317
"ANO", 1328
"ANO", 1381
"ANO", 1349
"ANO", 1394
"ANO", 1323
"ANO", 1381
"ANO", 1389
"ANO", 1425
"ANO", 1425
"ANO", 1348
"ANO", 1422
"ANO", 1340
"ANO", 1405
"ANO", 1362
"ANO", 1334
"ANO", 1340
"ANO", 1396
"ANO", 1412
"ANO", 1349
"ANO", 1422
"ANO", 1433
"ANO", 1378
"ANO", 1356
"ANO", 1407
"ANO", 1367
"ANO", 1369
"ANO", 1425
"ANO", 1442
"ANO", 1348
"ANO", 1386
"ANO", 1431
"ANO", 1401
"ANO", 1429
"ANO", 1429
"ANO", 1439
"ANO", 1406
"ANO", 1413
"ANO", 1431
"ANO", 1420
"ANO", 1403
"ANO", 1375
"ANO", 1359
"ANO", 1424
"ANO", 1401
"ANO", 1400
"ANO", 1462
"ANO", 1449
"ANO", 1439
"ANO", 1369
"ANO", 1434
"ANO", 1460
"ANO", 1414
"ANO", 1396
"ANO", 1379
"ANO", 1470
"ANO", 1458
"ANO", 1458
"ANO", 1421
"ANO", 1457
"ANO", 1413
"ANO", 1388
"ANO", 1422
"ANO", 1420
"ANO", 1408
"ANO", 1416
"ANO", 1431
"ANO", 1471
"ANO", 1483
"ANO", 1431
"ANO", 1479
"ANO", 1447
"ANO", 1441
"ANO", 1424
"ANO", 1446
"ANO", 1491
"ANO", 1398
"ANO", 1451
"ANO", 1454
"ANO", 1464
"ANO", 1420
"ANO", 1495
"ANO", 1422
